Rank,Mark,Wind,Competitor,DOB,Nationality,Position,Venue,Date,Result Score,Discipline,Type,Gender,Age Category,normalized_discpline,track_field,mark_numeric,venue_country_code,age_at_event,season
6499,76.56,,Stuart RENDELL,1972-06-30,AUS,6q2,"Stade de France, Paris-St-Denis (FRA)",2003-08-23,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.56,FRA,31.0,2003
6499,76.56,,Aleksey ZAGORNIY,1978-05-31,RUS,9,Doha (QAT),2002-05-15,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.56,QAT,23.0,2002
6499,76.56,,Andrey ABDUVALIYEV,1966-06-30,UZB,3,Thessaloniki (GRE),1999-06-23,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.56,GRE,33.0,1999
6499,76.56,,Yuriy SEDYKH,1955-06-11,RUS,1,Faro (POR),1995-05-28,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.56,POR,39.0,1995
6499,76.56,,Yevgeniy GRIBOV,1962-04-18,URS,4,Togliatti (URS),1989-07-01,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.56,URS,27.0,1989
6499,76.56,,Walter CIOFANI,1962-02-17,FRA,1,Colombes (FRA),1989-05-21,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.56,FRA,27.0,1989
6499,76.56,,Albert SINKA,1962-11-22,HUN,1,Veszprém (HUN),1988-07-24,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.56,HUN,25.0,1988
6499,76.56,,Tore GUSTAFSSON,1962-02-11,SWE,2,San José (USA),1988-05-28,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.56,USA,26.0,1988
6499,76.56,,Valeri SVYATOKHA,1981-07-20,BLR,1,Staiki (BLR),2006-05-21,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.56,BLR,24.0,2006
6499,76.56,,Ali Mohamed AL ZENKAWI,1984-02-27,KUW,1,Veszprém (HUN),2006-07-15,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.56,HUN,22.0,2006
6499,76.56,,Yuriy VORONKIN,1979-05-18,RUS,1,"Adler, Sochi (RUS)",2004-02-08,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.56,RUS,24.0,2004
6499,76.56,,Mark DRY,1987-10-11,GBR,2,Loughborough (GBR),2015-07-18,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.56,GBR,27.0,2015
6499,76.56,,Volodymyr MYSLYVCHUK,1996-04-25,UKR,1,"Atletický stadion Kolín, Kolin (CZE)",2024-04-20,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.56,CZE,28.0,2024
6499,76.56,,Mykhaylo KOKHAN,2001-01-22,UKR,4q2,"Khalifa International Stadium, Doha (QAT)",2019-10-01,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.56,QAT,18.0,2019
6499,76.56,,Pavel BAREISHA,1991-02-16,BLR,3,"Paavo Nurmen Stadion, Turku (FIN)",2017-06-13,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.56,FIN,26.0,2017
6499,76.56,,Paweł FAJDEK,1989-06-04,POL,5q2,"Stade de France, Paris (FRA)",2024-08-02,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.56,FRA,35.0,2024
17,76.56,,Mykhaylo KOKHAN,2001-01-22,UKR,4q2,"Khalifa International Stadium, Doha (QAT)",2019-10-01,1149.0,hammer-throw,throws,male,u20,hammer-throw,field,76.56,QAT,18.0,2019
6523,76.55,,Nicola VIZZONI,1973-11-04,ITA,8,"Ullevi Stadium, Göteborg (SWE)",2006-08-12,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.55,SWE,32.0,2006
6523,76.55,,Libor CHARFREITAG,1977-09-11,SVK,5,Halle (GER),2009-05-23,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.55,GER,31.0,2009
6523,76.55,,Frédéric POUZY,1983-02-18,FRA,2,Sotteville-lès-Rouen (FRA),2010-06-12,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.55,FRA,27.0,2010
6523,76.55,,Krisztián PARS,1982-02-18,HUN,1,Veszprém (HUN),2003-06-28,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.55,HUN,21.0,2003
6523,76.55,,Serghei MARGHIEV,1992-11-06,MDA,1,Tiraspol (MDA),2016-05-28,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.55,MDA,23.0,2016
6523,76.55,,Siarhei KALAMOYETS,1989-08-11,BLR,1,Minsk (BLR),2014-02-12,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.55,BLR,24.0,2014
6523,76.55,,Javier CIENFUEGOS,1990-07-15,ESP,1,Don Benito (ESP),2017-02-11,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.55,ESP,26.0,2017
6523,76.55,,Stuart RENDELL,1972-06-30,AUS,2,Hiroshima (JPN),2001-04-29,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.55,JPN,28.0,2001
6523,76.55,,Karsten KOBS,1971-09-16,GER,2,Fränkisch-Crumbach (GER),2003-06-08,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.55,GER,31.0,2003
6523,76.55,,Eşref APAK,1982-01-03,TUR,1,Istanbul (TUR),2005-06-18,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.55,TUR,23.0,2005
6523,76.55,,Yury SHAYUNOU,1987-10-22,BLR,2,Minsk (BLR),2013-06-07,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.55,BLR,25.0,2013
385,76.55,,Dawid PIŁAT,2002-02-06,POL,1,"Centralny Ośrodek Sportu, Spala (POL)",2020-08-08,,hammer-throw-6kg,throws,male,u20,hammer-throw,field,76.55,POL,18.0,2020
6523,76.55,,Anatoliy POZDNYAKOV,1987-02-01,RUS,2,"Adler, Sochi (RUS)",2013-02-27,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.55,RUS,26.0,2013
6523,76.55,,Oleksandr DRYHOL,1966-04-25,UKR,1,Yalta (UKR),2012-02-24,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.55,UKR,45.0,2012
385,76.55,,Yury SHAYUNOU,1987-10-22,BLR,1,Staiki (BLR),2006-06-23,,hammer-throw-6kg,throws,male,u20,hammer-throw,field,76.55,BLR,18.0,2006
6523,76.55,,Quentin BIGOT,1992-12-01,FRA,3,"Stade Raymond Petit, Tomblaine (FRA)",2019-06-22,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.55,FRA,26.0,2019
6523,76.55,,Quentin BIGOT,1992-12-01,FRA,1f1,Las Palmas (ESP),2017-03-12,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.55,ESP,24.0,2017
6523,76.55,,Tyler WILLIAMS,1993-04-05,USA,4,"Hayward Field, Eugene, OR (USA)",2024-06-30,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.55,USA,31.0,2024
6523,76.55,,David SÖDERBERG,1979-08-11,FIN,7,"Letzigrund, Zürich (SUI)",2014-08-16,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.55,SUI,35.0,2014
6523,76.55,,Maciej PAŁYSZKO,1978-01-04,POL,6,Poznan (POL),2001-06-08,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.55,POL,23.0,2001
6541,76.54,,Libor CHARFREITAG,1977-09-11,SVK,1,"El Paso, TX (USA)",2004-04-10,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.54,USA,26.0,2004
6541,76.54,,Heinz WEIS,1963-07-14,GER,6,Rüdlingen (SUI),1999-08-29,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.54,SUI,36.0,1999
6541,76.54,,David CHAUSSINAND,1973-04-19,FRA,1,Nice (FRA),2001-03-18,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.54,FRA,27.0,2001
6541,76.54,,Primož KOZMUS,1979-09-30,SLO,5q2,"DS, Daegu (KOR)",2011-08-27,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.54,KOR,31.0,2011
6541,76.54,,Özkan BALTACI,1994-02-13,TUR,1,"Nevin Yanıt Atletizm Pisti, Mersin (TUR)",2021-02-28,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.54,TUR,27.0,2021
387,76.54,,Siarhei KALAMOYETS,1989-08-11,BLR,1,Minsk (BLR),2008-06-07,,hammer-throw-6kg,throws,male,u20,hammer-throw,field,76.54,BLR,18.0,2008
6541,76.54,,Christophe EPALLE,1969-01-23,FRA,1,Dijon (FRA),1998-07-04,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.54,FRA,29.0,1998
6541,76.54,,Sergey GAVRILOV,1970-05-22,RUS,3,Moskva (RUS),1998-05-19,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.54,RUS,28.0,1998
6541,76.54,,Christos POLYCHRONIOU,1972-03-31,GRE,1,Pireaus (GRE),1998-04-26,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.54,GRE,26.0,1998
6541,76.54,,Igor NIKULIN,1960-08-14,RUS,5,Tula (RUS),1997-07-09,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.54,RUS,36.0,1997
6541,76.54,,Heinz WEIS,1963-07-14,GER,2,Bonn (GER),1997-05-17,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.54,GER,33.0,1997
6541,76.54,,Viktor LITVINENKO,1957-12-22,URS,,Kiev (URS),1984-07-04,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.54,URS,26.0,1984
6541,76.54,,Sergey DOROZHON,1964-02-17,URS,1,Dnepropetrovsk (URS),1984-08-07,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.54,URS,20.0,1984
6541,76.54,,Valeriy GUBKIN,1967-09-03,URS,2,Minsk (BLR),1986-06-27,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.54,BLR,18.0,1986
6541,76.54,,Klaus PLOGHAUS,1956-01-31,FRG,5,"Stadio Olimpico, Roma (ITA)",1986-09-10,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.54,ITA,30.0,1986
6541,76.54,,Jud LOGAN,1959-07-19,USA,1,"Knoxville, TN (USA)",1987-05-22,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.54,USA,27.0,1987
6541,76.54,,József VIDA,1963-01-09,HUN,1,Szombathely (HUN),1987-09-20,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.54,HUN,24.0,1987
6541,76.54,,Norbert RADEFELD,1962-03-03,FRG,4,Hamburg (GER),1989-08-13,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.54,GER,27.0,1989
6541,76.54,,Jüri TAMM,1957-02-05,URS,2,Bucureşti (ROU),1981-07-25,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.54,ROU,24.0,1981
6541,76.54,,Olli-Pekka KARJALAINEN,1980-03-07,FIN,1,Joensuu (FIN),2011-07-27,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.54,FIN,31.0,2011
6541,76.54,,Anatoliy POZDNYAKOV,1987-02-01,RUS,4,"Adler, Sochi (RUS)",2011-02-23,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.54,RUS,24.0,2011
6541,76.54,,Sergey LITVINOV,1986-01-27,GER,1,Wetzlar (GER),2010-06-20,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.54,GER,24.0,2010
6541,76.54,,Artem RUBANKO,1974-08-21,UKR,3,Rio de Janeiro (BRA),2010-05-23,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.54,BRA,35.0,2010
6541,76.54,,Dilshod NAZAROV,1982-05-06,TJK,11,"National Stadium, Beijing (CHN)",2008-08-17,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.54,CHN,26.0,2008
6541,76.54,,Alfred G. KRUGER,1979-02-18,USA,1,"Columbus, OH (USA)",2007-05-05,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.54,USA,28.0,2007
6541,76.54,,Vadim DEVYATOVSKIY,1977-03-20,BLR,5,Szombathely (HUN),2004-09-05,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.54,HUN,27.0,2004
6541,76.54,,Plamen MINEV,1965-04-28,BUL,1,Sofia (BUL),1995-07-14,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.54,BUL,30.0,1995
18,76.54,,Valeriy GUBKIN,1967-09-03,URS,2,Minsk (BLR),1986-06-27,1149.0,hammer-throw,throws,male,u20,hammer-throw,field,76.54,BLR,18.0,1986
6541,76.54,,Ali Mohamed AL ZENKAWI,1984-02-27,KUW,1,Kyiv (UKR),2004-06-12,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.54,UKR,20.0,2004
6541,76.54,,Aleksey SOKIRSKIY,1985-03-16,UKR,1,Kuortane (FIN),2013-08-03,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.54,FIN,28.0,2013
6569,76.53,,Krisztián PARS,1982-02-18,HUN,1,Debrecen (HUN),2010-08-08,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.53,HUN,28.0,2010
6569,76.53,,Primož KOZMUS,1979-09-30,SLO,5,Ostrava (CZE),2009-06-16,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.53,CZE,29.0,2009
6569,76.53,,Artem RUBANKO,1974-08-21,UKR,3,Kyiv (UKR),2003-05-27,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.53,UKR,28.0,2003
6569,76.53,,Libor CHARFREITAG,1977-09-11,SVK,2,Yokohama (JPN),2005-09-19,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.53,JPN,28.0,2005
388,76.53,,Hilmar Örn JÓNSSON,1996-05-06,ISL,1,Hafnarfjördur (ISL),2015-05-09,,hammer-throw-6kg,throws,male,u20,hammer-throw,field,76.53,ISL,19.0,2015
388,76.53,,Kristóf NÉMETH,1987-09-17,HUN,1,Szombathely (HUN),2005-04-16,,hammer-throw-6kg,throws,male,u20,hammer-throw,field,76.53,HUN,17.0,2005
388,76.53,,Dániel RÁBA,1998-04-24,HUN,1,Budapest (HUN),2017-08-27,,hammer-throw-6kg,throws,male,u20,hammer-throw,field,76.53,HUN,19.0,2017
6569,76.53,,Eşref APAK,1982-01-03,TUR,1,Izmir (TUR),2012-05-19,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.53,TUR,30.0,2012
6569,76.53,,Nicola VIZZONI,1973-11-04,ITA,2,Cagliari (ITA),2008-07-20,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.53,ITA,34.0,2008
6569,76.53,,Chris HARMSE,1973-05-31,RSA,1,Hobart (AUS),2002-03-09,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.53,AUS,28.0,2002
6569,76.53,,Eşref APAK,1982-01-03,TUR,2,"Nevin Yanıt Atletizm Pisti, Mersin (TUR)",2021-02-28,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.53,TUR,39.0,2021
6569,76.53,,Yury SHAYUNOU,1987-10-22,BLR,1,Minsk (BLR),2012-07-18,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.53,BLR,24.0,2012
6569,76.53,,Rowan HAMILTON,2000-01-29,CAN,1,"Potts Field, Boulder, CO (USA)",2024-05-11,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.53,USA,24.0,2024
6569,76.53,,Michail ANASTASAKIS,1994-12-03,GRE,2,Nikiti (GRE),2018-06-20,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.53,GRE,23.0,2018
6569,76.53,,Aleksey SOKIRSKIY,1985-03-16,RUS,2,Zhukovskiy (RUS),2016-07-20,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.53,RUS,31.0,2016
6569,76.53,,Wojciech KONDRATOWICZ,1980-04-18,POL,7,Poznan (POL),2001-06-08,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.53,POL,21.0,2001
6582,76.52,,Pavel RYEPIN,1954-06-23,URS,1,Moskva (URS),1983-09-16,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.52,URS,29.0,1983
6582,76.52,,Roland STEUK,1959-03-05,GDR,1,Berlin (GER),1981-06-10,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.52,GER,22.0,1981
391,76.52,,Yuriy KUZIV,1996-05-29,RUS,1,Cheboksary (RUS),2015-06-26,,hammer-throw-6kg,throws,male,u20,hammer-throw,field,76.52,RUS,19.0,2015
391,76.52,,Jakob URBANČ,2004-05-27,SLO,2,"Sports Park Mladost, Zagreb (CRO)",2023-05-20,,hammer-throw-6kg,throws,male,u20,hammer-throw,field,76.52,CRO,18.0,2023
6582,76.52,,Pavel RYEPIN,1954-06-23,URS,2,Leningrad (URS),1983-06-03,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.52,URS,28.0,1983
6582,76.52,,Bill GREEN,1960-04-28,USA,1,"Walnut, CA (USA)",1984-07-15,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.52,USA,24.0,1984
6582,76.52,,Walter CIOFANI,1962-02-17,FRA,1,Annecy (FRA),1987-08-08,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.52,FRA,25.0,1987
6582,76.52,,Libor CHARFREITAG,1977-09-11,SVK,7q1,"Stade de France, Paris-St-Denis (FRA)",2003-08-23,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.52,FRA,25.0,2003
6582,76.52,,Eşref APAK,1982-01-03,TUR,2,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",2003-07-19,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.52,POL,21.0,2003
6582,76.52,,József VIDA,1963-01-09,HUN,4,Budapest (HUN),1988-09-09,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.52,HUN,25.0,1988
6582,76.52,,Viktor BAYGUSH,1963-12-16,URS,2,Zhytomyr (URS),1987-09-09,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.52,URS,23.0,1987
6582,76.52,,Kevin MCMAHON,1972-05-26,USA,1,"Eugene, OR (USA)",2001-06-21,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.52,USA,29.0,2001
6582,76.52,,Holger KLOSE,1972-12-05,GER,1,Marburg (GER),1997-05-31,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.52,GER,24.0,1997
6582,76.52,,Aleksey SOKIRSKIY,1985-03-16,UKR,1,Kyiv (UKR),2010-07-15,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.52,UKR,25.0,2010
6582,76.52,,Alexandros PAPADIMITRIOU,1973-06-18,GRE,1,Athina (GRE),2009-06-13,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.52,GRE,36.0,2009
6582,76.52,,Szymon ZIÓŁKOWSKI,1976-07-01,POL,1,"Stadion Orzeł, Warszawa (POL)",2012-08-19,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.52,POL,36.0,2012
6582,76.52,,Pavel BAREISHA,1991-02-16,BLR,1,Grodno (BLR),2014-07-24,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.52,BLR,23.0,2014
6582,76.52,,Roberto JANET,1986-08-29,CUB,1,La Habana (CUB),2016-05-28,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.52,CUB,29.0,2016
6582,76.52,,Manfred HÜNING,1953-11-13,FRG,2,Rhede (GER),1978-07-19,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.52,GER,24.0,1978
6582,76.52,,Aleksandr KOZLOV,1952-01-05,URS,1,Krasnodar (URS),1982-08-30,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.52,URS,30.0,1982
6582,76.52,,Yuriy KASHCHENKO,1959-07-06,URS,1,Donetsk (URS),1982-05-19,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.52,URS,22.0,1982
6582,76.52,,Dilshod NAZAROV,1982-05-06,TJK,3,Kawasaki (JPN),2011-05-08,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.52,JPN,29.0,2011
6582,76.52,,Quentin BIGOT,1992-12-01,FRA,5,Forbach (FRA),2012-05-27,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.52,FRA,19.0,2012
6582,76.52,,Valentin DMITRENKO,1951-06-08,URS,1,Sochi (URS),1977-07-01,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.52,URS,26.0,1977
6582,76.52,,Dzhumber PKHAKADZE,1951-04-29,URS,5,Kiev (URS),1976-06-24,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.52,URS,25.0,1976
6582,76.52,,Eivind HENRIKSEN,1990-09-14,NOR,4,"Bislett Stadion, Oslo (NOR)",2023-06-15,1149.0,hammer-throw,throws,male,senior,hammer-throw,field,76.52,NOR,32.0,2023
393,76.51,,Hilmar Örn JÓNSSON,1996-05-06,ISL,1,Hafnarfjördur (ISL),2014-06-27,,hammer-throw-6kg,throws,male,u20,hammer-throw,field,76.51,ISL,18.0,2014
6606,76.51,,Oleksandr KRIKUN,1968-03-01,UKR,2,Yalta (UKR),2004-07-04,1148.0,hammer-throw,throws,male,senior,hammer-throw,field,76.51,UKR,36.0,2004
393,76.51,,Javier CIENFUEGOS,1990-07-15,ESP,1,Vénissieux (FRA),2009-03-08,,hammer-throw-6kg,throws,male,u20,hammer-throw,field,76.51,FRA,18.0,2009
6606,76.51,,Karsten KOBS,1971-09-16,GER,3,Halle (GER),2001-05-19,1148.0,hammer-throw,throws,male,senior,hammer-throw,field,76.51,GER,29.0,2001
6606,76.51,,David SÖDERBERG,1979-08-11,FIN,1,Bottnaryd (SWE),2002-06-30,1148.0,hammer-throw,throws,male,senior,hammer-throw,field,76.51,SWE,22.0,2002
6606,76.51,,Rudy WINKLER,1994-12-06,USA,2,"Drake Stadium, Des Moines, IA (USA)",2019-07-26,1148.0,hammer-throw,throws,male,senior,hammer-throw,field,76.51,USA,24.0,2019
6606,76.51,,Yevhen VINOHRADOV,1984-04-30,UKR,1,Donetsk (UKR),2007-07-04,1148.0,hammer-throw,throws,male,senior,hammer-throw,field,76.51,UKR,23.0,2007
6606,76.51,,Wojciech KONDRATOWICZ,1980-04-18,POL,6,Bydgoszcz (POL),2010-06-06,1148.0,hammer-throw,throws,male,senior,hammer-throw,field,76.51,POL,30.0,2010
6606,76.51,,Thomas Jacob FREEMAN,1980-11-05,USA,1,"Drake Stadium, Des Moines, IA (USA)",2010-06-25,1148.0,hammer-throw,throws,male,senior,hammer-throw,field,76.51,USA,29.0,2010
6606,76.51,,Mostafa ELGAMEL,1988-10-01,EGY,4,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",2015-06-14,1148.0,hammer-throw,throws,male,senior,hammer-throw,field,76.51,MAR,26.0,2015
6606,76.51,,Ashraf ELSEIFY,1995-02-20,QAT,2q2,"National Stadium, Beijing (CHN)",2015-08-22,1148.0,hammer-throw,throws,male,senior,hammer-throw,field,76.51,CHN,20.0,2015
6606,76.51,,Ivan TIKHON,1976-07-24,BLR,2q2,"Estádio Olímpico, Rio de Janeiro (BRA)",2016-08-17,1148.0,hammer-throw,throws,male,senior,hammer-throw,field,76.51,BRA,40.0,2016
6606,76.51,,Wojciech NOWICKI,1989-02-22,POL,2,Kielce (POL),2018-05-12,1148.0,hammer-throw,throws,male,senior,hammer-throw,field,76.51,POL,29.0,2018
6606,76.51,,Eivind HENRIKSEN,1990-09-14,NOR,7,"Stadio Olimpico, Roma (ITA)",2024-06-09,1148.0,hammer-throw,throws,male,senior,hammer-throw,field,76.51,ITA,33.0,2024
395,76.5,,Taylor CAMPBELL,1996-06-30,GBR,1,Bedford (GBR),2015-05-31,,hammer-throw-6kg,throws,male,u20,hammer-throw,field,76.5,GBR,18.0,2015
395,76.5,,Jakob URBANČ,2004-05-27,SLO,1,"Športni park, Domžale (SLO)",2023-03-19,,hammer-throw-6kg,throws,male,u20,hammer-throw,field,76.5,SLO,18.0,2023
395,76.5,,Matija GREGURIĆ,1996-09-17,CRO,1,Bar (MNE),2014-05-01,,hammer-throw-6kg,throws,male,u20,hammer-throw,field,76.5,MNE,17.0,2014
6618,76.5,,József VIDA,1963-01-09,HUN,2,Budapest (HUN),1989-07-28,1148.0,hammer-throw,throws,male,senior,hammer-throw,field,76.5,HUN,26.0,1989
6618,76.5,,Christoph SAHNER,1963-09-23,FRG,1,Århus (DEN),1989-07-06,1148.0,hammer-throw,throws,male,senior,hammer-throw,field,76.5,DEN,25.0,1989
6618,76.5,,Ivan TANEV,1957-05-01,BUL,7q2,"Stadio Olimpico, Roma (ITA)",1987-08-31,1148.0,hammer-throw,throws,male,senior,hammer-throw,field,76.5,ITA,30.0,1987
6618,76.5,,Emanuil DULGHEROV,1955-02-07,BUL,3,Sofia (BUL),1988-06-26,1148.0,hammer-throw,throws,male,senior,hammer-throw,field,76.5,BUL,33.0,1988
6618,76.5,,Imre SZITÁS,1961-09-04,HUN,5,Budapest (HUN),1988-08-12,1148.0,hammer-throw,throws,male,senior,hammer-throw,field,76.5,HUN,26.0,1988
6618,76.5,,Igor NIKULIN,1960-08-14,URS,1,Grenoble (FRA),1989-05-07,1148.0,hammer-throw,throws,male,senior,hammer-throw,field,76.5,FRA,28.0,1989
6618,76.5,,Aleksandr SELEZNYOV,1964-01-25,URS,1,Chania (GRE),1987-05-23,1148.0,hammer-throw,throws,male,senior,hammer-throw,field,76.5,GRE,23.0,1987
6618,76.5,,Anatoliy CHYUZHAS,1956-04-18,URS,4,Donetsk (URS),1984-09-08,1148.0,hammer-throw,throws,male,senior,hammer-throw,field,76.5,URS,28.0,1984
6618,76.5,,Ivan TANEV,1957-05-01,BUL,1,Sofia (BUL),1984-07-04,1148.0,hammer-throw,throws,male,senior,hammer-throw,field,76.5,BUL,27.0,1984
6618,76.5,,Thomas MARDAL,1997-04-16,NOR,2f1,"Stadion Śląski, Chorzów (POL)",2023-06-24,1148.0,hammer-throw,throws,male,senior,hammer-throw,field,76.5,POL,26.0,2023
6618,76.5,,Aleksey SOKIRSKIY,1985-03-16,UKR,2,Donetsk (UKR),2013-07-26,1148.0,hammer-throw,throws,male,senior,hammer-throw,field,76.5,UKR,28.0,2013
6618,76.5,,Özkan BALTACI,1994-02-13,TUR,2,Bursa (TUR),2018-07-07,1148.0,hammer-throw,throws,male,senior,hammer-throw,field,76.5,TUR,24.0,2018
6618,76.5,,Valeriy PRONKIN,1994-06-15,RUS,1,"Stadium Desna, Bryansk (RUS)",2020-08-29,1148.0,hammer-throw,throws,male,senior,hammer-throw,field,76.5,RUS,26.0,2020
6618,76.5,,Paweł FAJDEK,1989-06-04,POL,5,"Bislett Stadion, Oslo (NOR)",2023-06-15,1148.0,hammer-throw,throws,male,senior,hammer-throw,field,76.5,NOR,34.0,2023
6618,76.5,,Boris ZAYCHUK,1947-08-28,URS,1,Moskva (URS),1977-07-17,1148.0,hammer-throw,throws,male,senior,hammer-throw,field,76.5,URS,29.0,1977
6618,76.5,,Detlef GERSTENBERG,1957-03-05,GDR,3,Berlin (GER),1983-06-03,1148.0,hammer-throw,throws,male,senior,hammer-throw,field,76.5,GER,26.0,1983
6618,76.5,,František VRBKA,1958-07-23,TCH,1,Banská Bystrica (TCH),1983-06-11,1148.0,hammer-throw,throws,male,senior,hammer-throw,field,76.5,TCH,24.0,1983
6618,76.5,,Igors SOKOLOVS,1974-08-17,LAT,1,Riga (LAT),2012-03-10,1148.0,hammer-throw,throws,male,senior,hammer-throw,field,76.5,LAT,37.0,2012
6618,76.5,,Roberto JANET,1986-08-29,CUB,1,La Habana (CUB),2010-06-23,1148.0,hammer-throw,throws,male,senior,hammer-throw,field,76.5,CUB,23.0,2010
