Rank,Mark,Wind,Competitor,DOB,Nationality,Position,Venue,Date,Result Score,Discipline,Type,Gender,Age Category,normalized_discpline,track_field,mark_numeric,venue_country_code,age_at_event,season
315,8458,,Chris HUFFINS,1970-04-19,USA,2,"Indianapolis, IN (USA)",1997-06-12,1197.0,decathlon,combined-events,male,senior,decathlon,mixed,8458.0,USA,27.0,1997
315,8458,,Kai KAZMIREK,1991-01-28,GER,6,"Letzigrund, Zürich (SUI)",2014-08-13,1197.0,decathlon,combined-events,male,senior,decathlon,mixed,8458.0,SUI,23.0,2014
317,8457,,Ashton EATON,1988-01-21,USA,1,"Eugene, OR (USA)",2010-06-11,1197.0,decathlon,combined-events,male,senior,decathlon,mixed,8457.0,USA,22.0,2010
317,8457,,Ayden OWENS-DELERME,2000-05-28,PUR,1,"Hayward Field, Eugene, OR (USA)",2022-06-09,1197.0,decathlon,combined-events,male,senior,decathlon,mixed,8457.0,USA,22.0,2022
319,8456,,Tomáš DVOŘÁK,1972-05-11,CZE,2,Talence (FRA),1996-09-15,1197.0,decathlon,combined-events,male,senior,decathlon,mixed,8456.0,FRA,24.0,1996
320,8454,,Aleksey SYSOYEV,1985-03-08,RUS,4,"Olympiastadion, Berlin (GER)",2009-08-20,1197.0,decathlon,combined-events,male,senior,decathlon,mixed,8454.0,GER,24.0,2009
321,8453,,Alain BLONDEL,1962-12-07,FRA,1,"Olympiastadion, Helsinki (FIN)",1994-08-13,1197.0,decathlon,combined-events,male,senior,decathlon,mixed,8453.0,FIN,31.0,1994
321,8453,,Pierce LEPAGE,1996-01-22,CAN,1,"Stade Pierre Paul Bernard, Talence (FRA)",2019-06-23,1197.0,decathlon,combined-events,male,senior,decathlon,mixed,8453.0,FRA,23.0,2019
321,8453,,Romain BARRAS,1980-08-01,FRA,1,"Estadio Olímpico, Barcelona (ESP)",2010-07-29,1197.0,decathlon,combined-events,male,senior,decathlon,mixed,8453.0,ESP,30.0,2010
324,8451,,Leonel SUÁREZ,1987-09-01,CUB,1,"Stadionring, Ratingen (GER)",2008-06-22,1196.0,decathlon,combined-events,male,senior,decathlon,mixed,8451.0,GER,20.0,2008
325,8450,,Torsten VOSS,1963-03-24,GDR,4,"Neckarstadion, Stuttgart (GER)",1986-08-28,1196.0,decathlon,combined-events,male,senior,decathlon,mixed,8450.0,GER,23.0,1986
326,8448,,Kai KAZMIREK,1991-01-28,GER,6,"National Stadium, Beijing (CHN)",2015-08-29,1196.0,decathlon,combined-events,male,senior,decathlon,mixed,8448.0,CHN,24.0,2015
327,8447,,Hans VAN ALPHEN,1982-01-12,BEL,4,"Olympic Stadium, London (GBR)",2012-08-09,1196.0,decathlon,combined-events,male,senior,decathlon,mixed,8447.0,GBR,30.0,2012
327,8447,,Erki NOOL,1970-06-25,EST,3,Götzis (AUT),1996-05-26,1196.0,decathlon,combined-events,male,senior,decathlon,mixed,8447.0,AUT,25.0,1996
327,8447,,Lindon VICTOR,1993-02-28,GRN,2,"Mösle-Stadium, Götzis (AUT)",2022-05-29,1196.0,decathlon,combined-events,male,senior,decathlon,mixed,8447.0,AUT,29.0,2022
330,8446,,Kevin MAYER,1992-02-10,FRA,4,"Luzhniki Stadion, Moskva (RUS)",2013-08-11,1195.0,decathlon,combined-events,male,senior,decathlon,mixed,8446.0,RUS,21.0,2013
330,8446,,Kevin MAYER,1992-02-10,FRA,2,"Mösle-Stadium, Götzis (AUT)",2016-05-29,1195.0,decathlon,combined-events,male,senior,decathlon,mixed,8446.0,AUT,24.0,2016
330,8446,,Lindon VICTOR,1993-02-28,GRN,1,"Tuscaloosa, AL (USA)",2016-05-13,1195.0,decathlon,combined-events,male,senior,decathlon,mixed,8446.0,USA,23.0,2016
333,8445,,Niklas KAUL,1998-02-11,GER,8,"Stade de France, Paris (FRA)",2024-08-03,1195.0,decathlon,combined-events,male,senior,decathlon,mixed,8445.0,FRA,26.0,2024
333,8445,,Pierce LEPAGE,1996-01-22,CAN,5,"Khalifa International Stadium, Doha (QAT)",2019-10-04,1195.0,decathlon,combined-events,male,senior,decathlon,mixed,8445.0,QAT,23.0,2019
333,8445,,Torsten VOSS,1963-03-24,GDR,1,Basel (SUI),1987-07-05,1195.0,decathlon,combined-events,male,senior,decathlon,mixed,8445.0,SUI,24.0,1987
333,8445,,Ramil GANIYEV,1968-09-23,UZB,5,"Olympic Stadium, Athina (GRE)",1997-08-06,1195.0,decathlon,combined-events,male,senior,decathlon,mixed,8445.0,GRE,28.0,1997
333,8445,,Stefan SCHMID,1970-05-06,GER,8,Götzis (AUT),2000-06-04,1195.0,decathlon,combined-events,male,senior,decathlon,mixed,8445.0,AUT,30.0,2000
333,8445,,Johannes ERM,1998-03-26,EST,2,"Gunder Hägg Stadion, Gävle (SWE)",2019-07-14,1195.0,decathlon,combined-events,male,senior,decathlon,mixed,8445.0,SWE,21.0,2019
339,8444,,Alain BLONDEL,1962-12-07,FRA,5,"Gottlieb-Daimler Stadion, Stuttgart (GER)",1993-08-20,1195.0,decathlon,combined-events,male,senior,decathlon,mixed,8444.0,GER,30.0,1993
339,8444,,Kai KAZMIREK,1991-01-28,GER,1,"Stadionring, Ratingen (GER)",2019-06-30,1195.0,decathlon,combined-events,male,senior,decathlon,mixed,8444.0,GER,28.0,2019
341,8443,,Makenson GLETTY,1999-04-02,FRA,1,"Stade Pierre Paul Bernard, Talence (FRA)",2023-09-24,1195.0,decathlon,combined-events,male,senior,decathlon,mixed,8443.0,FRA,24.0,2023
342,8442,,Damian WARNER,1989-11-04,CAN,5,"Olympic Stadium, London (GBR)",2012-08-09,1195.0,decathlon,combined-events,male,senior,decathlon,mixed,8442.0,GBR,22.0,2012
343,8440,,Leonel SUÁREZ,1987-09-01,CUB,2,"Mösle-Stadium, Götzis (AUT)",2011-05-29,1194.0,decathlon,combined-events,male,senior,decathlon,mixed,8440.0,AUT,23.0,2011
344,8439,,Pascal BEHRENBRUCH,1985-01-19,GER,5,"Olympiastadion, Berlin (GER)",2009-08-20,1194.0,decathlon,combined-events,male,senior,decathlon,mixed,8439.0,GER,24.0,2009
344,8439,,Harrison WILLIAMS,1996-03-07,USA,1,"CVEATC, Chula Vista, CA (USA)",2021-04-25,1194.0,decathlon,combined-events,male,senior,decathlon,mixed,8439.0,USA,25.0,2021
346,8438,,Eduard HÄMÄLÄINEN,1969-01-21,BLR,2,Götzis (AUT),1995-05-28,1194.0,decathlon,combined-events,male,senior,decathlon,mixed,8438.0,AUT,26.0,1995
346,8438,,Dmitriy KARPOV,1981-07-23,KAZ,1,"Stade Pierre Paul Bernard, Talence (FRA)",2006-09-17,1194.0,decathlon,combined-events,male,senior,decathlon,mixed,8438.0,FRA,25.0,2006
346,8438,,Erki NOOL,1970-06-25,EST,2,"Olympiastadion, München (GER)",2002-08-08,1194.0,decathlon,combined-events,male,senior,decathlon,mixed,8438.0,GER,32.0,2002
349,8437,,Ayden OWENS-DELERME,2000-05-28,PUR,9,"Stade de France, Paris (FRA)",2024-08-03,1194.0,decathlon,combined-events,male,senior,decathlon,mixed,8437.0,FRA,24.0,2024
350,8436,,Eelco SINTNICOLAAS,1987-04-07,NED,2,"Estadio Olímpico, Barcelona (ESP)",2010-07-29,1194.0,decathlon,combined-events,male,senior,decathlon,mixed,8436.0,ESP,23.0,2010
350,8436,,Simon EHAMMER,2000-02-07,SUI,1,"Stadion Schützenmatte, Basel (SUI)",2023-06-18,1194.0,decathlon,combined-events,male,senior,decathlon,mixed,8436.0,SUI,23.0,2023
350,8436,,Dezső SZABÓ,1967-09-04,HUN,2,"Poljud Stadion, Split (CRO)",1990-08-29,1194.0,decathlon,combined-events,male,senior,decathlon,mixed,8436.0,CRO,23.0,1990
353,8435,,Zachery ZIEMEK,1993-02-23,USA,6,"National Stadium, Tokyo (JPN)",2021-08-05,1194.0,decathlon,combined-events,male,senior,decathlon,mixed,8435.0,JPN,28.0,2021
1,8435,,Niklas KAUL,1998-02-11,GER,1,"Stadio Zecchini, Grosseto (ITA)",2017-07-23,,decathlon-u20,combined-events,male,u20,decathlon,mixed,8435.0,ITA,19.0,2017
354,8434,,Niklas KAUL,1998-02-11,GER,6,"Hayward Field, Eugene, OR (USA)",2022-07-24,1194.0,decathlon,combined-events,male,senior,decathlon,mixed,8434.0,USA,24.0,2022
354,8434,,Maurice SMITH,1980-09-28,JAM,1,Kladno (CZE),2008-06-19,1194.0,decathlon,combined-events,male,senior,decathlon,mixed,8434.0,CZE,27.0,2008
356,8433,,Lev LOBODIN,1969-04-01,RUS,2,"Stadionring, Ratingen (GER)",2002-06-16,1193.0,decathlon,combined-events,male,senior,decathlon,mixed,8433.0,GER,33.0,2002
356,8433,,Christian SCHENK,1965-02-09,GDR,3,"Poljud Stadion, Split (CRO)",1990-08-29,1193.0,decathlon,combined-events,male,senior,decathlon,mixed,8433.0,CRO,25.0,1990
356,8433,,Pascal BEHRENBRUCH,1985-01-19,GER,3,"Mösle-Stadium, Götzis (AUT)",2012-05-27,1193.0,decathlon,combined-events,male,senior,decathlon,mixed,8433.0,AUT,27.0,2012
359,8431,,Tom PAPPAS,1976-09-06,USA,1,"Walnut, CA (USA)",2002-07-28,1193.0,decathlon,combined-events,male,senior,decathlon,mixed,8431.0,USA,25.0,2002
359,8431,,Arthur ABELE,1986-07-30,GER,1,"Olympiastadion, Berlin (GER)",2018-08-08,1193.0,decathlon,combined-events,male,senior,decathlon,mixed,8431.0,GER,32.0,2018
361,8430,,Thomas VAN DER PLAETSEN,1990-12-24,BEL,3,"Mösle-Stadium, Götzis (AUT)",2021-05-30,1193.0,decathlon,combined-events,male,senior,decathlon,mixed,8430.0,AUT,30.0,2021
361,8430,,Eduard HÄMÄLÄINEN,1969-01-21,BLR,1,Talence (FRA),1995-09-17,1193.0,decathlon,combined-events,male,senior,decathlon,mixed,8430.0,FRA,26.0,1995
363,8429,,Ilya SHKURENYOV,1991-01-11,ANA,1,"Yunost Stadium, Adler, Sochi (RUS)",2021-09-07,1193.0,decathlon,combined-events,male,senior,decathlon,mixed,8429.0,RUS,30.0,2021
363,8429,,Aleksandr POGORELOV,1980-01-10,RUS,3,"Mösle-Stadium, Götzis (AUT)",2005-05-29,1193.0,decathlon,combined-events,male,senior,decathlon,mixed,8429.0,AUT,25.0,2005
365,8428,,Tomáš DVOŘÁK,1972-05-11,CZE,3,"New York, NY (USA)",1998-07-20,1193.0,decathlon,combined-events,male,senior,decathlon,mixed,8428.0,USA,26.0,1998
366,8427,,Lev LOBODIN,1969-04-01,RUS,3,Götzis (AUT),1999-05-30,1192.0,decathlon,combined-events,male,senior,decathlon,mixed,8427.0,AUT,30.0,1999
366,8427,,Michael SCHRADER,1987-07-01,GER,1,Ulm (GER),2013-05-23,1192.0,decathlon,combined-events,male,senior,decathlon,mixed,8427.0,GER,25.0,2013
366,8427,,Michael SMITH,1967-09-16,CAN,1,Götzis (AUT),1991-06-16,1192.0,decathlon,combined-events,male,senior,decathlon,mixed,8427.0,AUT,23.0,1991
369,8426,,Roman ŠEBRLE,1974-11-26,CZE,4,Götzis (AUT),1999-05-30,1192.0,decathlon,combined-events,male,senior,decathlon,mixed,8426.0,AUT,24.0,1999
370,8425,,Tom PAPPAS,1976-09-06,USA,5,"Olympic Stadium, Sydney (AUS)",2000-09-28,1192.0,decathlon,combined-events,male,senior,decathlon,mixed,8425.0,AUS,24.0,2000
370,8425,,Jeremy TAIWO,1990-01-15,USA,2,"Hayward Field, Eugene, OR (USA)",2016-07-03,1192.0,decathlon,combined-events,male,senior,decathlon,mixed,8425.0,USA,26.0,2016
370,8425,,Chris HUFFINS,1970-04-19,USA,1f,Talence (FRA),1997-09-14,1192.0,decathlon,combined-events,male,senior,decathlon,mixed,8425.0,FRA,27.0,1997
370,8425,,Maicel UIBO,1992-12-27,EST,7,"Hayward Field, Eugene, OR (USA)",2022-07-24,1192.0,decathlon,combined-events,male,senior,decathlon,mixed,8425.0,USA,29.0,2022
2,8425,,Tomas JÄRVINEN,2005-10-21,CZE,1,"Estadio Atlético de la VIDENA, Lima (PER)",2024-08-30,,decathlon-u20,combined-events,male,u20,decathlon,mixed,8425.0,PER,18.0,2024
374,8424,,Torsten VOSS,1963-03-24,GDR,2,Götzis (AUT),1985-05-26,1192.0,decathlon,combined-events,male,senior,decathlon,mixed,8424.0,AUT,22.0,1985
374,8424,,Johannes ERM,1998-03-26,EST,1,"Kadrioru staadion, Tallinn (EST)",2023-07-30,1192.0,decathlon,combined-events,male,senior,decathlon,mixed,8424.0,EST,25.0,2023
376,8422,,Robert ZMĚLÍK,1969-04-18,CZE,7,"Olympic Stadium, Atlanta, GA (USA)",1996-08-01,1192.0,decathlon,combined-events,male,senior,decathlon,mixed,8422.0,USA,27.0,1996
376,8422,,Heath BALDWIN,2001-02-08,USA,10,"Stade de France, Paris (FRA)",2024-08-03,1192.0,decathlon,combined-events,male,senior,decathlon,mixed,8422.0,FRA,23.0,2024
378,8420,,Erki NOOL,1970-06-25,EST,2,"Queensland Sport and Athletics Centre, Nathan, Brisbane (AUS)",2001-09-07,1191.0,decathlon,combined-events,male,senior,decathlon,mixed,8420.0,AUS,31.0,2001
379,8419,,Michael SMITH,1967-09-16,CAN,3,"Ullevi Stadium, Göteborg (SWE)",1995-08-07,1191.0,decathlon,combined-events,male,senior,decathlon,mixed,8419.0,SWE,27.0,1995
379,8419,,Michael SCHRADER,1987-07-01,GER,1,"Stadionring, Ratingen (GER)",2015-06-28,1191.0,decathlon,combined-events,male,senior,decathlon,mixed,8419.0,GER,28.0,2015
381,8418,,Michael SCHRADER,1987-07-01,GER,7,"National Stadium, Beijing (CHN)",2015-08-29,1191.0,decathlon,combined-events,male,senior,decathlon,mixed,8418.0,CHN,28.0,2015
382,8417,,Roman ŠEBRLE,1974-11-26,CZE,2,Talence (FRA),2002-09-22,1191.0,decathlon,combined-events,male,senior,decathlon,mixed,8417.0,FRA,27.0,2002
383,8415,,Michael SCHRADER,1987-07-01,GER,2,"Mösle-Stadium, Götzis (AUT)",2015-05-31,1191.0,decathlon,combined-events,male,senior,decathlon,mixed,8415.0,AUT,27.0,2015
383,8415,,Leonel SUÁREZ,1987-09-01,CUB,1,La Habana (CUB),2009-03-07,1191.0,decathlon,combined-events,male,senior,decathlon,mixed,8415.0,CUB,21.0,2009
385,8414,,Lev LOBODIN,1969-04-01,RUS,5,Götzis (AUT),1998-05-31,1190.0,decathlon,combined-events,male,senior,decathlon,mixed,8414.0,AUT,29.0,1998
385,8414,,Lindon VICTOR,1993-02-28,GRN,7,"National Stadium, Tokyo (JPN)",2021-08-05,1190.0,decathlon,combined-events,male,senior,decathlon,mixed,8414.0,JPN,28.0,2021
385,8414,,Dean MACEY,1977-12-12,GBR,4,"Olympic Stadium, Athina (GRE)",2004-08-24,1190.0,decathlon,combined-events,male,senior,decathlon,mixed,8414.0,GRE,26.0,2004
385,8414,,Dmitriy KARPOV,1981-07-23,KAZ,1,"Stadionring, Ratingen (GER)",2006-06-25,1190.0,decathlon,combined-events,male,senior,decathlon,mixed,8414.0,GER,24.0,2006
385,8414,,Frank BUSEMANN,1975-02-26,GER,1,"Stadionring, Ratingen (GER)",1999-07-18,1190.0,decathlon,combined-events,male,senior,decathlon,mixed,8414.0,GER,24.0,1999
390,8413,,Ilya SHKURENYOV,1991-01-11,ANA,8,"National Stadium, Tokyo (JPN)",2021-08-05,1190.0,decathlon,combined-events,male,senior,decathlon,mixed,8413.0,JPN,30.0,2021
390,8413,,Zachery ZIEMEK,1993-02-23,USA,3,"Hayward Field, Eugene, OR (USA)",2016-07-03,1190.0,decathlon,combined-events,male,senior,decathlon,mixed,8413.0,USA,23.0,2016
390,8413,,Erki NOOL,1970-06-25,EST,6,"Olympic Stadium, Athina (GRE)",1997-08-06,1190.0,decathlon,combined-events,male,senior,decathlon,mixed,8413.0,GRE,27.0,1997
393,8412,,Antonio PEÑALVER,1968-12-01,ESP,2,"Estadio Olímpico, Barcelona (ESP)",1992-08-06,1190.0,decathlon,combined-events,male,senior,decathlon,mixed,8412.0,ESP,23.0,1992
394,8410,,Jón Arnar MAGNÚSSON,1969-07-28,ISL,1,Talence (FRA),1998-09-13,1190.0,decathlon,combined-events,male,senior,decathlon,mixed,8410.0,FRA,29.0,1998
395,8409,,Aleksandr NEVSKIY,1958-02-21,URS,3,Götzis (AUT),1985-05-26,1190.0,decathlon,combined-events,male,senior,decathlon,mixed,8409.0,AUT,27.0,1985
395,8409,,Michael SMITH,1967-09-16,CAN,3,Götzis (AUT),1992-05-31,1190.0,decathlon,combined-events,male,senior,decathlon,mixed,8409.0,AUT,24.0,1992
397,8408,,Oleksandr YURKOV,1975-07-21,UKR,1,Arles (FRA),2001-06-10,1190.0,decathlon,combined-events,male,senior,decathlon,mixed,8408.0,FRA,25.0,2001
398,8407,,Maicel UIBO,1992-12-27,EST,1,"Athens, GA (USA)",2018-04-07,1189.0,decathlon,combined-events,male,senior,decathlon,mixed,8407.0,USA,25.0,2018
399,8406,,Nicklas WIBERG,1985-04-16,SWE,6,"Olympiastadion, Berlin (GER)",2009-08-20,1189.0,decathlon,combined-events,male,senior,decathlon,mixed,8406.0,GER,24.0,2009
400,8405,,Janek ÕIGLANE,1994-04-25,EST,1,"Tom Black Track at LaPorte Stadium, Knoxville, TN (USA)",2022-04-08,1189.0,decathlon,combined-events,male,senior,decathlon,mixed,8405.0,USA,27.0,2022
401,8404,,Ricky BARKER,1969-11-14,USA,2,"College Station, TX (USA)",1996-03-15,1189.0,decathlon,combined-events,male,senior,decathlon,mixed,8404.0,USA,26.0,1996
402,8403,,Henrik DAGÅRD,1969-08-07,SWE,4,Talence (FRA),1994-09-11,1189.0,decathlon,combined-events,male,senior,decathlon,mixed,8403.0,FRA,25.0,1994
402,8403,,Karel TILGA,1998-02-05,EST,4,"Mösle-Stadium, Götzis (AUT)",2023-05-28,1189.0,decathlon,combined-events,male,senior,decathlon,mixed,8403.0,AUT,25.0,2023
404,8402,,Christian SCHENK,1965-02-09,GER,2,Helmond (NED),1991-07-07,1189.0,decathlon,combined-events,male,senior,decathlon,mixed,8402.0,NED,26.0,1991
405,8399,,Torsten VOSS,1963-03-24,GDR,2,"Olympic Stadium, Seoul (KOR)",1988-09-29,1188.0,decathlon,combined-events,male,senior,decathlon,mixed,8399.0,KOR,25.0,1988
406,8398,,Mikk PAHAPILL,1983-07-18,EST,3,"Mösle-Stadium, Götzis (AUT)",2011-05-29,1188.0,decathlon,combined-events,male,senior,decathlon,mixed,8398.0,AUT,27.0,2011
406,8398,,Christian PLAZIAT,1963-10-28,FRA,6,"Gottlieb-Daimler Stadion, Stuttgart (GER)",1993-08-20,1188.0,decathlon,combined-events,male,senior,decathlon,mixed,8398.0,GER,29.0,1993
406,8398,,Willem COERTZEN,1982-12-30,RSA,3,"Mösle-Stadium, Götzis (AUT)",2015-05-31,1188.0,decathlon,combined-events,male,senior,decathlon,mixed,8398.0,AUT,32.0,2015
406,8398,,Tom PAPPAS,1976-09-06,USA,1,"Berkeley, CA (USA)",2002-06-20,1188.0,decathlon,combined-events,male,senior,decathlon,mixed,8398.0,USA,25.0,2002
410,8397,,Yordani GARCÍA,1988-11-21,CUB,1,La Habana (CUB),2011-05-06,1188.0,decathlon,combined-events,male,senior,decathlon,mixed,8397.0,CUB,22.0,2011
410,8397,,Torsten VOSS,1963-03-24,GDR,1,Erfurt (GER),1982-07-07,1188.0,decathlon,combined-events,male,senior,decathlon,mixed,8397.0,GER,19.0,1982
412,8394,,Christian SCHENK,1965-02-09,GER,3,"National Stadium, Tokyo (JPN)",1991-08-30,1187.0,decathlon,combined-events,male,senior,decathlon,mixed,8394.0,JPN,26.0,1991
413,8393,,Cedric DUBLER,1995-01-13,AUS,1,"SOPAC, Sydney (AUS)",2022-04-02,1187.0,decathlon,combined-events,male,senior,decathlon,mixed,8393.0,AUS,27.0,2022
413,8393,,Carlos Eduardo BEZERRA CHININ,1985-05-03,BRA,1,São Paulo (BRA),2013-06-08,1187.0,decathlon,combined-events,male,senior,decathlon,mixed,8393.0,BRA,28.0,2013
415,8392,,Zachery ZIEMEK,1993-02-23,USA,7,"Estádio Olímpico, Rio de Janeiro (BRA)",2016-08-18,1187.0,decathlon,combined-events,male,senior,decathlon,mixed,8392.0,BRA,23.0,2016
415,8392,,Dezső SZABÓ,1967-09-04,HUN,7,"Népstadion, Budapest (HUN)",1998-08-20,1187.0,decathlon,combined-events,male,senior,decathlon,mixed,8392.0,HUN,30.0,1998
417,8391,,Eelco SINTNICOLAAS,1987-04-07,NED,5,"Luzhniki Stadion, Moskva (RUS)",2013-08-11,1187.0,decathlon,combined-events,male,senior,decathlon,mixed,8391.0,RUS,26.0,2013
418,8390,,Attila ZSIVOCZKY-PANDEL,1977-04-29,HUN,2,Arles (FRA),2006-07-02,1187.0,decathlon,combined-events,male,senior,decathlon,mixed,8390.0,FRA,29.0,2006
418,8390,,Andrei KRAUCHANKA,1986-01-04,BLR,1,"Stadio Luigi Ridolfi, Firenze (ITA)",2013-05-03,1187.0,decathlon,combined-events,male,senior,decathlon,mixed,8390.0,ITA,27.0,2013
418,8390,,Lev LOBODIN,1969-04-01,RUS,3,"Olympiastadion, München (GER)",2002-08-08,1187.0,decathlon,combined-events,male,senior,decathlon,mixed,8390.0,GER,33.0,2002
418,8390,,Lindon VICTOR,1993-02-28,GRN,1,"Eugene, OR (USA)",2017-06-08,1187.0,decathlon,combined-events,male,senior,decathlon,mixed,8390.0,USA,24.0,2017
418,8390,,Kevin MAYER,1992-02-10,FRA,1,"Kadrioru staadion, Tallinn (EST)",2013-06-30,1187.0,decathlon,combined-events,male,senior,decathlon,mixed,8390.0,EST,21.0,2013
418,8390,,Jón Arnar MAGNÚSSON,1969-07-28,ISL,3,"Stadionring, Ratingen (GER)",2002-06-16,1187.0,decathlon,combined-events,male,senior,decathlon,mixed,8390.0,GER,32.0,2002
424,8388,,Carlos Eduardo BEZERRA CHININ,1985-05-03,BRA,6,"Luzhniki Stadion, Moskva (RUS)",2013-08-11,1186.0,decathlon,combined-events,male,senior,decathlon,mixed,8388.0,RUS,28.0,2013
425,8387,,Yordani GARCÍA,1988-11-21,CUB,7,"Olympiastadion, Berlin (GER)",2009-08-20,1186.0,decathlon,combined-events,male,senior,decathlon,mixed,8387.0,GER,20.0,2009
426,8386,,Erki NOOL,1970-06-25,EST,4,"New York, NY (USA)",1998-07-20,1186.0,decathlon,combined-events,male,senior,decathlon,mixed,8386.0,USA,28.0,1998
427,8385,,Tomáš DVOŘÁK,1972-05-11,CZE,6,"Olympic Stadium, Sydney (AUS)",2000-09-28,1186.0,decathlon,combined-events,male,senior,decathlon,mixed,8385.0,AUS,28.0,2000
427,8385,,Attila ZSIVOCZKY-PANDEL,1977-04-29,HUN,3,"Olympiastadion, Helsinki (FIN)",2005-08-10,1186.0,decathlon,combined-events,male,senior,decathlon,mixed,8385.0,FIN,28.0,2005
429,8384,,Harrison WILLIAMS,1996-03-07,USA,3,"Hayward Field, Eugene, OR (USA)",2024-06-22,1186.0,decathlon,combined-events,male,senior,decathlon,mixed,8384.0,USA,28.0,2024
429,8384,,Dmitriy KARPOV,1981-07-23,KAZ,6,Doha (QAT),2006-12-11,1186.0,decathlon,combined-events,male,senior,decathlon,mixed,8384.0,QAT,25.0,2006
431,8383,,Trey HARDEE,1984-02-07,USA,2,"Hayward Field, Eugene, OR (USA)",2012-06-23,1186.0,decathlon,combined-events,male,senior,decathlon,mixed,8383.0,USA,28.0,2012
432,8382,,Rico FREIMUTH,1988-03-14,GER,7,"Luzhniki Stadion, Moskva (RUS)",2013-08-11,1185.0,decathlon,combined-events,male,senior,decathlon,mixed,8382.0,RUS,25.0,2013
433,8381,,Aleksandr POGORELOV,1980-01-10,RUS,3,"Mösle-Stadium, Götzis (AUT)",2008-06-01,1185.0,decathlon,combined-events,male,senior,decathlon,mixed,8381.0,AUT,28.0,2008
433,8381,,Uwe FREIMUTH,1961-09-10,GDR,1,Götzis (AUT),1988-06-19,1185.0,decathlon,combined-events,male,senior,decathlon,mixed,8381.0,AUT,26.0,1988
433,8381,,Yordani GARCÍA,1988-11-21,CUB,1,La Habana (CUB),2010-03-20,1185.0,decathlon,combined-events,male,senior,decathlon,mixed,8381.0,CUB,21.0,2010
433,8381,,Jorge UREÑA,1993-10-08,ESP,2,"Stadionring, Ratingen (GER)",2023-06-18,1185.0,decathlon,combined-events,male,senior,decathlon,mixed,8381.0,GER,29.0,2023
433,8381,,Oleksiy KASYANOV,1985-08-26,UKR,1,Kladno (CZE),2010-06-16,1185.0,decathlon,combined-events,male,senior,decathlon,mixed,8381.0,CZE,24.0,2010
438,8380,,Oleksandr YURKOV,1975-07-21,UKR,1,Arles (FRA),2001-07-01,1185.0,decathlon,combined-events,male,senior,decathlon,mixed,8380.0,FRA,25.0,2001
438,8380,,Andrei KRAUCHANKA,1986-01-04,BLR,1,Kladno (CZE),2013-06-09,1185.0,decathlon,combined-events,male,senior,decathlon,mixed,8380.0,CZE,27.0,2013
438,8380,,Rico FREIMUTH,1988-03-14,GER,4,"Mösle-Stadium, Götzis (AUT)",2015-05-31,1185.0,decathlon,combined-events,male,senior,decathlon,mixed,8380.0,AUT,27.0,2015
438,8380,,Tomáš DVOŘÁK,1972-05-11,CZE,2f,Talence (FRA),1997-09-14,1185.0,decathlon,combined-events,male,senior,decathlon,mixed,8380.0,FRA,25.0,1997
438,8380,,Roman ŠEBRLE,1974-11-26,CZE,1f,Catania (ITA),1997-08-30,1185.0,decathlon,combined-events,male,senior,decathlon,mixed,8380.0,ITA,22.0,1997
443,8379,,Robert ZMĚLÍK,1969-04-18,TCH,4,"National Stadium, Tokyo (JPN)",1991-08-30,1185.0,decathlon,combined-events,male,senior,decathlon,mixed,8379.0,JPN,22.0,1991
443,8379,,Lindon VICTOR,1993-02-28,GRN,1,"Eugene, OR (USA)",2016-06-09,1185.0,decathlon,combined-events,male,senior,decathlon,mixed,8379.0,USA,23.0,2016
443,8379,,Attila ZSIVOCZKY-PANDEL,1977-04-29,HUN,1,"Ullevi Stadium, Göteborg (SWE)",1999-08-01,1185.0,decathlon,combined-events,male,senior,decathlon,mixed,8379.0,SWE,22.0,1999
446,8378,,Ilya SHKURENYOV,1991-01-11,RUS,1,Aubagne (FRA),2015-07-05,1185.0,decathlon,combined-events,male,senior,decathlon,mixed,8378.0,FRA,24.0,2015
447,8377,,Karel TILGA,1998-02-05,EST,11,"Stade de France, Paris (FRA)",2024-08-03,1185.0,decathlon,combined-events,male,senior,decathlon,mixed,8377.0,FRA,26.0,2024
447,8377,,Simon EHAMMER,2000-02-07,SUI,3,"Mösle-Stadium, Götzis (AUT)",2022-05-29,1185.0,decathlon,combined-events,male,senior,decathlon,mixed,8377.0,AUT,22.0,2022
